time,signal1,signal2
14193,-0.82,-0.62
14194,-3.52,2.01
14195,1.01,-1.83
14196,-1.85,0.66
14197,2.83,0.40
14198,2.43,0.26
14199,-0.79,1.36
14200,0.16,2.28
14201,-1.26,0.59
14202,1.94,3.77
14203,-2.01,0.27
14204,-0.35,-2.40
14205,-3.06,0.63
14206,-1.09,-1.84
14207,-1.95,0.53
14208,-3.37,-0.51
14209,-0.43,-2.58
14210,-2.15,0.78
14211,-1.34,-2.63
14212,-1.56,1.04
14213,-1.21,0.31
14214,-0.89,1.29
14215,-4.16,0.49
14216,2.14,-1.42
14217,0.35,-2.13
14218,0.12,-1.99
14219,-0.06,0.62
14220,-1.76,-3.77
14221,-0.02,0.39
14222,0.82,-1.04
14223,3.64,-0.71
14224,-1.59,-2.10
14225,-0.81,-3.88
14226,-3.12,2.34
14227,1.43,-0.71
14228,0.13,0.42
14229,-2.65,0.44
14230,2.80,1.08
14231,-1.13,-0.83
14232,-1.92,1.59
14233,2.11,-3.16
14234,-0.40,-1.76
14235,0.16,2.06
14236,-0.02,0.08
14237,1.68,2.04
14238,0.55,-0.05
14239,-3.84,0.98
14240,0.61,-1.37
14241,1.01,0.92
14242,3.96,0.39
14243,-0.71,-1.18
14244,-0.76,-0.08
14245,0.15,1.11
14246,-0.83,0.79
14247,-1.75,3.91
14248,-2.72,1.69
14249,2.60,-0.98
14250,-1.09,0.76
14251,2.61,-0.60
14252,-1.93,-1.21
14253,0.45,-0.36
14254,-2.66,-0.12
14255,2.02,-2.42
14256,-1.28,-0.28
14257,1.33,0.49
14258,2.70,-1.54
14259,-2.03,-0.98
14260,0.19,1.17
14261,-0.45,-1.88
14262,1.04,-0.36
14263,-0.76,-1.03
14264,1.98,1.93
14265,-1.58,-2.40
14266,-0.52,0.28
14267,-4.29,2.29
14268,-0.26,-2.41
14269,2.54,0.17
14270,2.58,1.05
14271,-1.42,-0.47
14272,-0.68,-0.09
14273,2.22,2.42
14274,0.79,-0.66
14275,1.62,1.41
14276,-0.78,-1.68
14277,2.17,-1.53
14278,-2.06,-5.27
14279,1.63,0.30
14280,-0.54,0.79
14281,-2.48,2.51
14282,-1.73,2.09
14283,-2.22,-0.12
14284,0.97,0.98
14285,-1.35,-1.09
14286,-0.92,-1.38
14287,0.40,0.82
14288,1.44,1.06
14289,2.68,4.73
14290,0.62,4.28
14291,4.80,-0.02
14292,1.67,0.91
14293,0.68,2.12
14294,3.52,-1.10
14295,1.41,-2.06
14296,0.94,1.25
14297,2.32,-0.11
14298,2.59,1.50
14299,1.40,-3.20
14300,-0.00,2.27
14301,-2.60,0.31
14302,1.92,0.41
14303,-0.80,-0.92
14304,-0.30,1.43
14305,0.32,-1.98
14306,3.44,0.63
14307,-0.03,-0.17
14308,1.64,0.26
14309,1.30,1.23
14310,3.37,-0.22
14311,0.58,3.09
14312,-0.69,1.39
14313,1.63,-2.05
14314,-0.77,0.91
14315,0.72,-0.21
14316,1.51,-0.43
14317,4.05,-1.13
14318,0.84,-1.27
14319,1.41,-2.46
14320,-4.09,-0.15
14321,0.38,-1.63
14322,-0.70,-0.29
14323,-0.90,0.08
14324,-0.80,2.55
14325,1.12,1.15
14326,-1.95,2.20
14327,-1.01,1.81
14328,1.34,1.28
14329,4.82,-1.65
14330,1.71,2.23
14331,2.87,-1.07
14332,-3.86,1.21
14333,3.32,-2.30
14334,0.74,2.38
14335,-0.04,0.99
14336,-1.70,0.54
14337,1.27,-2.44
14338,3.11,1.63
14339,-0.31,-1.16
14340,-1.02,-0.76
14341,2.27,-3.32
14342,-3.60,0.02
14343,0.53,0.33
14344,-2.00,0.44
14345,-3.41,-2.21
14346,0.07,1.14
14347,-0.19,-3.32
14348,-1.10,-1.90
14349,1.60,3.12
14350,-0.49,-1.89
14351,2.01,1.88
14352,0.35,2.40
14353,2.37,-0.46
14354,2.39,-3.30
14355,-1.11,-0.30
14356,-2.69,0.69
14357,-0.71,-2.91
14358,2.05,0.38
14359,3.80,-1.09
14360,1.87,0.45
14361,3.05,-0.07
14362,1.16,-2.84
14363,0.21,-2.09
14364,-1.82,1.98
14365,1.14,-2.66
14366,1.23,-3.07
14367,0.81,1.82
14368,4.27,1.06
14369,1.10,4.58
14370,0.43,-1.31
14371,0.30,-2.51
14372,3.06,-1.40
14373,3.33,1.57
14374,5.38,0.72
14375,3.08,-2.12
14376,-1.17,-0.83
14377,-2.05,0.95
14378,4.26,0.04
14379,-2.76,-0.91
14380,1.72,-1.25
14381,0.38,-0.39
14382,0.65,-0.78
14383,4.57,2.56
14384,1.67,2.14
14385,1.34,3.17
14386,-0.04,3.67
14387,0.41,0.85
14388,-0.39,-1.55
14389,2.91,-1.96
14390,1.19,2.04
14391,-3.27,0.10
14392,-2.51,-0.91
14393,-0.10,-1.45
14394,-0.10,3.07
14395,-3.16,-0.15
14396,1.72,-1.98
14397,-0.10,0.31
14398,-1.45,0.20
14399,3.34,-0.99
14400,2.24,1.75
14401,1.13,-0.37
14402,-3.00,-0.61
14403,-1.19,2.83
14404,0.33,-2.18
14405,-2.55,1.37
14406,-2.25,0.89
14407,-0.93,2.93
14408,1.28,0.41
14409,1.94,-0.21
14410,-0.40,-1.14
14411,0.07,1.48
14412,-0.54,-1.18
14413,2.58,0.22
14414,-1.28,2.54
14415,1.42,0.90
14416,-1.53,-0.18
14417,1.80,-1.25
14418,-2.86,0.09
14419,1.13,-3.23
14420,0.71,-0.84
14421,-0.64,-1.97
14422,1.78,-2.05
14423,-2.74,4.94
14424,1.54,-0.11
14425,-0.88,-1.10
14426,-1.04,-1.73
14427,0.97,0.26
14428,1.54,0.66
14429,-2.86,0.31
14430,-2.76,-0.39
14431,2.84,2.20
14432,0.40,-0.95
14433,0.16,-1.75
14434,0.33,1.12
14435,2.04,0.97
14436,4.13,0.47
14437,2.18,1.97
14438,0.34,1.05
14439,1.80,-0.73
14440,0.83,0.08
14441,-0.22,3.39
14442,1.04,-2.33
14443,2.65,-0.64
14444,-0.85,-0.95
14445,-3.58,0.88
14446,3.28,-0.26
14447,-1.40,-3.15
14448,-0.89,0.22
14449,1.48,0.15
14450,0.23,-1.86
14451,1.25,1.83
14452,-1.07,0.75
14453,0.20,2.05
14454,-1.10,-1.97
14455,1.79,-0.56
14456,-0.83,-1.45
14457,-0.41,-3.65
14458,2.87,2.65
14459,-2.53,0.91
14460,0.30,-2.62
14461,-3.95,-1.79
14462,-3.63,-0.08
14463,1.17,-0.47
14464,-2.43,-2.11
14465,1.85,2.67
14466,-2.64,-1.52
14467,3.56,1.39
14468,2.14,-2.52
14469,0.94,-0.62
14470,1.68,-1.21
14471,2.21,-1.29
14472,-1.59,0.10
14473,-1.36,1.08
14474,-1.21,-2.36
14475,2.24,-0.72
14476,-1.35,0.08
14477,0.28,-3.50
14478,-1.77,-1.73
14479,-0.58,4.35
14480,2.06,-1.84
14481,-3.54,-0.34
14482,5.48,1.65
14483,-2.60,0.32
14484,3.10,0.70
14485,-1.34,1.17
14486,3.69,2.45
14487,-0.93,-0.63
14488,-1.42,0.87
14489,-0.39,-0.37
14490,3.48,1.42
14491,2.81,0.77
14492,0.51,2.82
14493,0.60,-0.74
14494,-0.61,-1.64
14495,1.82,-3.54
14496,-1.41,-1.34
14497,0.02,-0.71
14498,-1.67,-2.88
14499,-1.56,1.07
14500,-5.57,-1.35
14501,-2.03,-2.94
14502,-3.48,0.90
14503,0.05,1.95
14504,0.36,3.12
14505,-1.18,2.74
14506,-3.51,4.08
14507,-2.98,-1.06
14508,3.17,-1.11
14509,-1.10,1.46
14510,0.57,-2.56
14511,0.74,0.16
14512,2.68,-2.01
14513,6.52,-1.43
14514,-1.63,1.92
14515,2.38,0.45
14516,2.12,-3.63
14517,0.97,-3.68
14518,-1.60,-2.91
14519,-1.15,0.72
14520,-0.62,4.27
14521,-2.76,-4.00
14522,1.20,-5.68
14523,-4.27,-0.08
14524,-1.01,-0.43
14525,-0.29,2.15
14526,-0.53,4.00
14527,-0.40,4.24
14528,2.41,3.47
14529,0.57,2.55
14530,-3.01,2.12
14531,-2.56,-0.88
14532,-0.20,3.17
14533,2.10,1.33
14534,-2.12,-1.81
14535,-0.46,3.51
14536,-1.17,-0.98
14537,-2.05,-1.48
14538,-2.69,2.90
14539,-1.59,-0.54
14540,-2.36,3.49
14541,1.20,0.54
14542,-0.12,-0.70
14543,0.22,-0.11
14544,0.61,0.02
14545,2.02,-4.09
14546,-0.95,-0.39
14547,1.65,-0.59
14548,4.27,0.05
14549,-1.88,-0.07
14550,0.32,2.02
14551,0.84,0.25
14552,-2.79,1.91
14553,0.56,-0.37
14554,-2.23,-0.14
14555,-0.61,0.25
14556,-1.45,0.75
14557,-4.27,-1.50
14558,2.01,-0.89
14559,-2.17,1.20
14560,1.59,-1.62
14561,-1.96,-2.56
14562,-0.25,0.89
14563,-1.89,0.47
14564,-3.67,-0.39
14565,-4.09,-2.75
14566,2.13,0.36
14567,-1.86,-1.06
14568,3.04,2.62
14569,-3.60,1.92
14570,0.08,-0.75
14571,1.16,-1.12
14572,1.73,-0.15
14573,4.33,-0.09
14574,1.11,-1.19
14575,3.70,1.78
14576,-2.36,3.10
14577,-0.87,3.87
14578,-3.84,-2.93
14579,0.70,-1.07
14580,0.88,-1.58
14581,2.09,1.37
14582,-0.56,-2.96
14583,1.35,-0.34
14584,0.04,-2.56
14585,-2.42,0.37
14586,-0.45,3.06
14587,-3.52,2.27
14588,-1.00,-3.09
14589,3.79,0.63
14590,-1.05,-1.13
14591,-1.53,2.31
14592,-2.65,-0.57
14593,-0.04,-2.86
14594,-0.23,0.66
14595,-3.30,-1.90
14596,-3.30,-0.51
14597,-1.24,-2.23
14598,1.33,-0.29
14599,-1.41,-2.47
14600,2.03,-0.27
14601,1.37,-1.79
14602,2.33,1.03
14603,0.61,1.58
14604,1.46,1.92
14605,-1.47,1.69
14606,4.32,-1.85
14607,-0.29,1.43
14608,0.03,0.01
14609,-0.12,3.27
14610,-0.55,1.03
14611,-2.04,-1.86
14612,0.26,0.00
14613,3.07,3.11
14614,-1.11,2.69
14615,-3.84,-0.58
14616,1.58,-1.66
14617,2.92,3.36
14618,0.72,0.70
14619,-2.69,0.82
14620,0.68,-1.31
14621,4.35,-1.60
14622,4.50,-0.44
14623,-0.50,-0.32
14624,0.76,1.38
14625,0.85,2.07
14626,-1.87,1.75
14627,0.70,1.46
14628,1.62,-0.00
14629,-0.29,1.76
14630,-0.66,1.96
14631,-0.34,2.10
14632,2.81,0.10
14633,1.67,-0.83
14634,3.74,4.39
14635,-0.32,0.96
14636,-0.64,-0.52
14637,-1.27,-0.04
14638,-0.29,-0.17
14639,-0.41,-0.73
14640,2.38,-0.91
14641,1.48,-0.57
14642,2.65,-1.55
14643,0.69,-2.70
14644,2.32,4.25
14645,-1.39,-0.61
14646,0.72,-1.30
14647,-1.96,-2.67
14648,3.90,1.02
14649,-2.25,-1.49
14650,-0.93,2.56
14651,-1.44,2.14
14652,2.09,2.33
14653,0.15,1.72
14654,-3.94,-3.26
14655,-1.57,-1.09
14656,-0.26,-1.14
14657,-1.97,1.17
14658,-1.05,2.81
14659,-1.41,-1.17
14660,-1.86,1.34
14661,2.29,1.22
14662,0.39,0.22
14663,3.03,-0.53
14664,-2.47,-1.78
14665,-0.08,0.81
14666,-1.78,-0.02
14667,0.15,-1.25
14668,-1.48,-1.36
14669,2.00,1.42
14670,-1.50,-1.03
14671,1.83,0.44
14672,0.85,1.63
14673,-0.57,-2.66
14674,1.86,0.64
14675,-2.20,1.59
14676,0.38,0.75
14677,-0.43,-2.72
14678,1.97,0.01
14679,-1.72,2.34
14680,-0.31,1.82
14681,-1.78,-1.29
14682,-4.86,-3.28
14683,-4.42,0.98
14684,0.94,-0.64
14685,-4.22,-2.66
14686,-0.69,1.80
14687,-3.47,2.20
14688,0.25,-5.91
14689,0.68,2.25
14690,2.83,-1.88
14691,1.63,2.07
14692,0.83,2.18
14693,-0.79,1.32
14694,2.57,1.25
14695,3.13,4.17
14696,-3.73,-5.01
14697,-1.95,-0.61
14698,1.48,0.29
14699,-3.11,-1.94
14700,-1.18,-4.04
14701,-0.01,1.20
14702,-0.74,-0.03
14703,0.91,4.63
14704,-0.26,1.34
14705,-2.71,-3.06
14706,-0.60,-1.94
14707,3.07,0.98
14708,4.45,-0.50
14709,-2.00,1.42
14710,-1.73,-0.67
14711,0.28,-0.11
14712,2.60,0.41
14713,-5.94,0.87
14714,0.85,-1.16
14715,4.61,-1.66
14716,-0.52,-0.73
14717,1.53,3.82
14718,4.91,2.12
14719,-0.08,-1.33
14720,-0.54,-0.75
14721,1.35,1.85
14722,5.47,-1.04
14723,-1.60,1.99
14724,0.48,2.99
14725,-0.04,-1.27
14726,-0.86,-0.10
14727,-5.21,1.78
14728,2.00,-0.17
14729,-0.41,-0.08
14730,0.46,-0.82
14731,-1.97,1.10
14732,-4.32,2.45
14733,-0.31,1.51
14734,-0.30,3.25
14735,-1.31,-1.17
14736,-0.40,0.64
14737,-2.02,-1.10
14738,0.61,-1.78
14739,-0.34,-2.96
14740,2.68,4.12
14741,0.39,2.30
14742,1.38,2.68
14743,0.91,-0.71
14744,1.56,0.16
14745,2.95,-1.40
14746,-3.92,2.26
14747,1.76,-2.57
14748,3.47,1.37
14749,2.24,0.85
14750,-1.46,-0.14
14751,-2.94,1.89
14752,0.25,0.16
14753,-1.98,2.55
14754,1.54,0.72
14755,-1.75,0.19
14756,-1.91,-0.52
14757,-0.49,-1.08
14758,-1.76,-0.57
14759,4.50,-0.30
14760,0.57,-0.89
14761,6.99,-0.92
14762,-2.12,0.63
14763,3.36,-0.63
14764,-4.48,-0.54
14765,-0.32,1.41
14766,-1.21,1.40
14767,-3.51,0.32
14768,0.10,0.95
14769,4.30,1.32
14770,0.32,4.45
14771,-2.73,-1.79
14772,0.03,-0.67
14773,0.89,1.27
14774,-1.54,-2.05
14775,2.46,0.22
14776,1.95,0.00
14777,1.23,-1.06
14778,-1.27,1.24
14779,2.90,2.27
14780,-0.82,-2.30
14781,2.59,1.45
14782,2.09,-3.03
14783,-2.34,-0.96
14784,1.31,4.31
14785,-3.33,1.59
14786,1.78,3.14
14787,-3.17,0.90
14788,0.33,1.71
14789,0.08,-3.07
14790,-0.67,-0.42
14791,-1.34,3.99
14792,0.23,-3.31
14793,-3.58,-2.88
14794,-0.03,2.34
14795,-1.30,0.49
14796,-1.35,-5.56
14797,-0.41,3.21
14798,0.98,-1.87
14799,1.35,-0.33
14800,0.30,0.16
14801,-2.29,-0.74
14802,-0.29,-1.24
14803,2.72,0.27
14804,1.79,1.06
14805,-0.57,-0.31
14806,2.21,-2.85
14807,-3.47,0.13
14808,-0.01,-1.25
14809,0.26,-0.67
14810,-2.99,0.68
14811,2.51,-3.30
14812,-1.80,1.86
14813,3.03,-0.72
14814,3.22,1.00
14815,-3.77,2.74
14816,5.03,-0.08
14817,-0.88,0.63
14818,-2.35,-0.96
14819,1.56,2.00
14820,-2.39,6.53
14821,2.25,-3.43
14822,-2.18,4.56
14823,1.95,1.87
14824,4.53,3.17
14825,-1.52,-0.81
14826,0.96,-1.52
14827,-0.09,-0.03
14828,-2.74,2.39
14829,1.15,-0.10
14830,1.40,1.90
14831,-0.30,-1.01
14832,-2.10,1.89
14833,-1.99,-0.78
14834,2.51,3.47
14835,-2.86,2.83
14836,1.89,1.54
14837,-2.68,4.21
14838,-0.39,0.99
14839,1.08,1.41
14840,0.61,-3.60
14841,2.31,0.66
14842,-0.71,-1.03
14843,-1.18,-2.65
14844,-3.05,-3.58
14845,-1.66,1.39
14846,1.14,-2.06
14847,1.61,-1.10
14848,1.25,-0.81
14849,-3.92,0.75
14850,1.93,0.12
14851,-1.47,-2.48
14852,1.37,-2.39
14853,-5.68,3.85
14854,-0.81,2.51
14855,-2.59,6.99
14856,-0.46,0.79
14857,-3.79,-1.27
14858,-5.30,3.14
14859,-5.22,1.20
14860,-2.82,1.32
14861,2.81,0.12
14862,-1.90,-2.97
14863,-1.54,1.01
14864,-0.57,-2.02
14865,1.57,-2.51
14866,0.87,0.54
14867,-2.00,-1.27
14868,-2.30,3.10
14869,-1.62,2.06
14870,4.47,1.51
14871,-0.13,-0.52
14872,-0.17,-0.49
14873,-0.03,4.15
14874,-1.62,-1.53
14875,0.73,-1.24
14876,-0.27,-0.99
14877,0.71,-0.96
14878,-3.80,4.63
14879,-0.34,-1.70
14880,1.50,4.42
14881,-0.91,-4.41
14882,1.43,-3.02
14883,-0.15,-0.96
14884,2.68,-2.45
14885,2.84,-1.29
14886,-0.86,-1.43
14887,-0.46,-1.00
14888,-0.48,0.53
14889,1.36,0.50
14890,-4.42,-2.42
14891,2.37,-0.26
14892,-2.98,-2.90
14893,0.23,1.69
14894,-1.45,0.49
14895,1.20,1.14
14896,-0.00,-2.46
14897,-0.52,-0.23
14898,-0.19,-1.68
14899,-0.95,-1.37
14900,3.37,-0.32
14901,-2.64,0.55
14902,5.37,-1.44
14903,1.92,1.89
14904,3.19,0.08
14905,-2.87,-0.37
14906,0.89,0.91
14907,-5.62,-2.30
14908,-1.39,4.34
14909,-1.51,-2.07
14910,0.41,-3.70
14911,2.02,-2.23
14912,-0.67,0.05
14913,2.06,-2.61
14914,1.03,-6.35
14915,-2.65,0.79
14916,0.93,-0.19
14917,-0.24,-1.45
14918,-3.32,-0.63
14919,-3.68,0.73
14920,1.16,-0.75
14921,0.35,-2.42
14922,1.63,0.17
14923,0.96,3.88
14924,5.33,-2.07
14925,0.78,-1.57
14926,1.95,0.41
14927,-1.42,-0.31
14928,-0.49,-4.86
14929,-2.39,0.17
14930,1.92,0.74
14931,0.76,2.85
14932,-0.60,-0.55
14933,-1.43,-0.01
14934,3.07,0.48
14935,-0.82,0.01
14936,-0.39,-0.20
14937,1.31,-0.56
14938,-3.21,-2.33
14939,1.39,2.08
14940,1.89,-2.59
14941,3.00,4.47
14942,0.65,-0.35
14943,1.57,-1.76
14944,-0.43,1.04
14945,4.34,-2.34
14946,0.42,-1.25
14947,2.05,3.07
14948,2.95,-1.57
14949,0.10,0.32
14950,-1.87,0.12
14951,3.15,-1.38
14952,0.01,-2.37
14953,-1.81,-3.86
14954,-0.97,-3.16
14955,-2.93,1.08
14956,0.96,2.05
14957,0.13,-2.12
14958,2.09,-0.71
14959,0.42,-1.49
14960,-2.78,-0.98
14961,-3.09,-0.29
14962,3.01,1.80
14963,-2.55,3.14
14964,-3.04,1.85
14965,1.20,2.68
14966,-2.22,-1.05
14967,-0.85,-0.77
14968,2.63,3.07
14969,-0.36,0.32
14970,1.93,-3.19
14971,3.04,3.60
14972,1.57,-1.64
14973,0.30,3.04
14974,2.70,-1.91
14975,3.25,-3.27
14976,1.17,3.34
14977,-2.39,0.23
14978,-1.17,1.99
14979,4.37,0.70
14980,-0.98,-0.02
14981,3.42,1.10
14982,-1.45,1.04
14983,3.06,1.09
14984,0.57,-1.10
14985,-2.67,-2.40
14986,3.82,1.02
14987,-0.63,4.72
14988,-0.01,-0.73
14989,-1.98,2.30
14990,1.36,1.02
14991,-1.15,-1.56
14992,2.30,-0.44
14993,1.03,3.02
14994,0.79,-1.62
14995,-0.95,4.85
14996,3.38,0.75
14997,5.46,0.01
14998,-1.83,1.56
14999,1.21,-0.29
15000,0.10,-1.96
15001,-0.84,-0.65
15002,-3.02,-3.60
15003,-0.94,-1.44
15004,-1.37,-1.94
15005,-0.67,3.61
15006,-0.96,-3.67
15007,-1.52,1.77
15008,0.93,-1.23
15009,-1.10,1.70
15010,-0.49,-2.85
15011,-0.56,2.73
15012,1.01,-1.58
15013,-0.26,-0.95
15014,2.03,2.05
15015,-2.10,-0.30
15016,1.12,-0.36
15017,-1.31,-2.10
15018,-1.87,1.79
15019,-0.48,1.79
15020,1.41,0.68
15021,2.30,-1.11
15022,3.98,-0.57
15023,1.29,0.36
15024,2.08,2.54
15025,-3.44,1.21
15026,1.77,0.31
15027,-0.22,0.88
15028,2.26,-2.36
15029,-1.46,0.84
15030,-0.48,1.41
15031,3.49,-1.09
15032,0.13,2.64
15033,-1.78,1.60
15034,0.09,1.00
15035,3.12,-0.63
15036,2.97,-0.96
15037,2.27,0.95
15038,0.96,-1.84
15039,-3.09,-0.02
15040,-1.79,-1.81
15041,0.44,1.42
15042,-2.92,-2.73
15043,0.99,0.36
15044,1.33,-3.27
15045,-2.99,-2.27
15046,2.72,-1.31
15047,1.19,-0.06
15048,1.16,-0.27
15049,-1.89,-3.53
15050,1.54,0.78
15051,-0.46,-0.10
15052,-2.26,4.93
15053,-2.09,-1.40
15054,-0.26,0.26
15055,0.26,-0.09
15056,4.27,0.62
15057,0.46,3.07
15058,2.35,-1.14
15059,1.03,-2.51
15060,2.14,-0.77
15061,2.53,0.48
15062,1.98,-3.76
15063,0.96,-1.96
15064,2.91,2.31
15065,-0.28,-0.35
15066,-1.16,3.36
15067,-3.98,-0.07
15068,-0.35,-0.03
15069,-0.86,3.76
15070,0.12,-0.45
15071,-2.86,0.48
15072,-1.31,1.98
15073,1.46,-1.36
15074,4.39,1.46
15075,-5.57,-1.90
15076,1.13,0.33
15077,-0.03,1.74
15078,-2.89,-1.42
15079,0.43,-1.29
15080,-2.40,-0.90
15081,0.95,-0.71
15082,-1.10,-0.04
15083,1.43,3.39
15084,0.31,1.56
15085,-1.14,-1.84
15086,0.01,0.34
15087,-2.31,4.78
15088,-0.04,0.03
15089,-1.77,-0.29
15090,-2.63,-0.64
15091,-0.35,0.19
15092,1.93,0.33
15093,-1.19,1.44
15094,-4.20,-0.49
15095,3.96,-1.85
15096,0.25,-1.87
15097,0.46,-1.04
15098,0.83,-0.43
15099,-0.47,-1.14
15100,-0.01,-3.92
15101,-1.01,0.31
15102,1.84,2.43
15103,-0.17,0.60
15104,1.33,-2.58
15105,-0.55,-2.79
15106,-1.10,-2.95
15107,-0.20,2.38
15108,1.31,2.97
15109,5.13,-1.81
15110,0.60,3.70
15111,-0.59,0.27
15112,3.22,3.03
15113,1.31,2.05
15114,-0.97,0.95
15115,-1.00,-0.17
15116,-2.17,0.74
15117,-0.10,-4.18
15118,0.90,1.31
15119,-0.87,2.43
15120,-0.96,0.71
15121,1.47,-0.24
15122,-3.41,0.36
15123,0.61,0.67
15124,-2.33,-1.84
15125,-0.19,-0.98
15126,0.19,1.91
15127,-1.26,-1.57
15128,-0.70,1.30
15129,-0.51,2.92
15130,-1.40,-0.02
15131,1.86,0.12
15132,-1.70,-0.24
15133,-2.93,1.39
15134,-0.06,0.40
15135,-1.42,0.65
15136,0.66,-0.40
15137,5.20,-2.89
15138,-2.21,0.19
15139,-0.52,1.40
15140,-2.77,-0.40
15141,-0.27,-0.73
15142,-1.92,-3.81
15143,-1.14,1.97
15144,2.55,-0.22
15145,2.34,2.47
15146,1.82,-2.81
15147,0.57,3.58
15148,0.67,-1.78
15149,-0.49,-2.13
15150,-1.88,0.78
15151,-0.51,2.89
15152,0.84,0.36
15153,1.33,-1.61
15154,3.96,0.05
15155,-1.26,-0.91
15156,-2.52,-3.89
15157,-1.22,-1.61
15158,4.83,2.08
15159,1.51,-1.12
15160,0.03,1.37
15161,0.27,-1.51
15162,0.92,0.61
15163,0.92,-1.72
15164,-0.18,1.09
15165,2.36,1.02
15166,-2.23,-0.18
15167,1.50,-0.85
15168,-2.90,0.03
15169,-0.71,2.80
15170,-0.81,4.23
15171,0.39,-1.17
15172,-1.22,1.39
15173,1.30,-1.21
15174,1.55,-1.35
15175,-0.48,-1.81
15176,-1.18,-0.07
15177,1.68,-0.52
15178,1.84,3.08
15179,0.65,0.07
15180,0.76,0.19
15181,-1.67,-0.37
15182,-2.18,-1.33
15183,-0.27,-1.90
15184,-1.12,-0.55
15185,-1.88,1.04
15186,-4.80,1.80
15187,0.08,-2.29
15188,2.78,-2.16
15189,0.21,-0.88
15190,2.32,1.19
15191,0.82,-1.29
15192,2.97,-0.87
15193,-2.20,1.31
15194,-2.61,0.05
15195,-3.35,1.72
15196,0.05,-0.60
15197,-1.80,0.82
15198,2.02,-1.15
15199,1.68,2.38
15200,-1.96,-0.41
15201,2.64,-3.83
15202,-1.67,-3.29
15203,2.37,1.14
15204,0.04,-2.62
15205,1.62,-1.64
15206,-4.08,1.90
15207,1.86,-0.05
15208,3.52,0.22
15209,-1.10,0.55
15210,1.68,-2.12
15211,-2.29,1.06
15212,3.20,0.32
15213,-3.17,0.80
15214,1.49,-0.77
15215,-0.77,-0.03
15216,-1.91,0.49
15217,1.83,-0.79
15218,3.96,-2.04
15219,3.58,0.08
15220,-1.28,-0.98
15221,-6.66,0.77
15222,-5.49,-4.47
15223,1.79,-1.24
15224,0.87,2.23
15225,0.02,-0.28
15226,-0.72,0.22
15227,-2.00,1.19
15228,0.08,-0.59
15229,-1.37,0.67
15230,1.43,1.27
15231,3.39,3.76
15232,4.60,-0.59
15233,3.61,-1.16
15234,-0.67,0.69
15235,1.61,2.69
15236,2.25,3.24
15237,1.03,1.36
15238,2.43,2.86
15239,5.59,2.65
15240,0.05,0.19
15241,2.24,-3.90
15242,-1.76,-3.50
15243,2.80,-0.47
15244,-2.70,-2.37
15245,0.31,-2.69
15246,0.40,-0.07
15247,-1.16,0.30
15248,-1.38,-1.59
15249,-3.20,-0.89
15250,0.89,-3.22
15251,-1.14,5.81
15252,-0.57,1.68
15253,-0.81,2.03
15254,-2.74,-4.53
15255,1.90,-0.97
15256,-0.87,1.15
15257,-1.33,1.49
15258,-1.63,-3.93
15259,-1.25,-1.13
15260,1.59,1.75
15261,-2.55,-0.12
15262,1.40,-1.11
15263,-2.07,0.78
15264,2.92,0.88
15265,-3.69,-4.15
15266,-0.45,3.00
15267,-2.84,-1.81
15268,1.23,2.36
15269,3.55,2.32
15270,3.94,-1.32
15271,-4.51,1.20
15272,-3.69,-1.28
15273,1.51,0.38
15274,1.03,2.76
15275,3.40,-1.51
15276,-0.13,4.45
15277,-0.26,-2.61
15278,-4.38,-0.26
15279,3.54,-0.86
15280,0.80,-2.21
15281,-0.59,-0.92
15282,-3.06,-1.13
15283,-0.74,3.53
15284,-2.47,1.28
15285,1.42,1.63
15286,1.14,0.18
15287,-0.73,-0.94
15288,3.05,1.15
15289,-1.78,3.92
15290,4.63,0.57
15291,3.74,-0.80
15292,-2.57,0.82
15293,-1.09,-0.34
15294,-1.48,2.02
15295,-0.14,1.78
15296,-0.87,-4.42
15297,-1.04,2.14
15298,-2.03,0.75
15299,1.88,-2.69
15300,-2.42,-3.61
15301,-2.05,1.50
15302,0.30,-3.22
15303,0.14,1.98
15304,-1.92,-0.57
15305,1.56,-1.77
15306,1.08,-0.06
15307,1.58,-2.05
15308,-3.36,-2.44
15309,2.59,3.23
15310,3.15,-1.42
15311,0.96,-6.09
15312,2.51,-0.12
15313,3.31,-1.51
15314,1.49,-1.37
15315,-1.83,2.21
15316,1.28,1.88
15317,0.27,-2.62
15318,0.62,2.36
15319,-0.22,1.53
15320,-4.20,1.65
15321,-0.37,-4.28
15322,1.50,-0.53
15323,-0.92,-0.28
15324,-0.32,-0.15
15325,1.48,-1.21
15326,1.39,-0.20
15327,2.14,-0.55
15328,2.75,-1.83
15329,1.18,2.58
15330,0.80,0.46
15331,-0.53,-2.20
15332,2.39,-0.28
15333,-2.37,-0.27
15334,0.67,2.36
15335,0.81,-1.65
15336,-3.93,-1.45
15337,1.49,4.96
15338,-0.04,-1.74
15339,5.72,-1.09
15340,-0.75,-3.26
15341,1.88,0.71
15342,1.05,0.40
15343,6.42,2.82
15344,0.19,-3.05
15345,2.48,-3.94
15346,-6.77,-1.39
15347,-1.79,0.91
15348,-1.40,4.58
15349,2.10,-1.35
15350,2.58,0.27
15351,-1.03,-1.19
15352,-3.08,1.20
15353,-3.53,-1.02
15354,-2.72,-1.25
15355,1.30,-2.03
15356,-0.29,-2.60
